"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"METTL3",6.25410139333333,3.60813541923077,3.42907407224984,0.00212889403559191,0.00616997639139248,-2.01923866957869,"METTL3"
"NEK9",6.95485627424242,9.93835577038461,3.42879687109653,0.00213036268048079,0.00616997639139248,-2.01990061220985,"NEK9"
"FANCI",5.67111614333333,3.271797775,3.42766204620443,0.00213638539534159,0.00618184015658355,-2.02261032375582,"FANCI"
"INIP",6.0352888948,3.48189743930769,3.42288530226014,0.00216191838140546,0.00625008656390102,-2.03401270734743,"INIP"
"ADPRHL2",6.59489180284848,11.7374908426923,3.42163387033415,0.00216865650522726,0.00626392324507136,-2.03699903516948,"ADPRHL2"
"CNPY3",7.19117568187878,9.36069516653846,3.42061107828338,0.00217417871063801,0.00626977460496872,-2.03943946953661,"CNPY3"
"SSNA1",6.98814104321212,9.93629307807692,3.42053501268932,0.00217458994556877,0.00626977460496872,-2.03962095575344,"SSNA1"
"HEXB",6.76199471248484,10.6834991638462,3.41756881599183,0.00219068523649496,0.00631051070369149,-2.04669695343862,"HEXB"
"PON1",-3.67173892018183,14.2292696626923,-3.41582259951922,0.00220021470021087,0.00633227710580869,-2.05086162587642,"PON1"
"CSDE1",7.35347213884848,9.58341273423077,3.41465950988516,0.00220658425791612,0.00634491835452763,-2.05363514406684,"CSDE1"
"NUP153",6.42348535146666,3.70585693353846,3.41182643368243,0.00222217441756194,0.00638402659441025,-2.06038954322575,"NUP153"
"SLFN5",7.4747998350303,9.74247084384615,3.40398321255278,0.00226589525881342,0.00649799632308514,-2.07907842006134,"SLFN5"
"CASP6",6.58800313030304,4.92423846307692,3.40131989962914,0.00228093066064496,0.00653527365179437,-2.08542111646471,"CASP6"
"PPBP",-7.58762976236364,4.00938365730769,-3.40074557474318,0.00228418561832213,0.00653876150686505,-2.08678864390607,"PPBP"
"IPO5",6.54815507224241,11.7306481615385,3.39860624654064,0.00229634989996452,0.00656772444651172,-2.09188188544394,"IPO5"
"GSTT2",7.5627689370303,9.86016994884615,3.39775335526376,0.00230121698429823,0.00657578388478452,-2.09391210293802,"GSTT2"
"POGLUT3",7.42176409672726,6.48602049615385,3.39593066737242,0.00231165188494295,0.00659972499891631,-2.09825021065805,"POGLUT3"
"APOD",-5.07555856478788,13.9797531711538,-3.39466426207592,0.00231892910173021,0.00661461643329087,-2.10126384369912,"APOD"
"DYNLL1",6.30688723999998,11.2772903923077,3.39395299063545,0.00232302607172202,0.00661930067276301,-2.10295626276572,"DYNLL1"
"ACOT9",7.65098425454544,5.72497935307692,3.39366329585436,0.00232469674609034,0.00661930067276301,-2.10364553432585,"ACOT9"
"MCCC1",6.20905370975757,11.0637255119231,3.39025216669571,0.00234445673609319,0.00666520287797734,-2.11176006196645,"MCCC1"
"CD44",-1.24575970915152,15.1223019173077,-3.38982047872869,0.0023469690129207,0.00666520287797734,-2.11278677018977,"CD44"
"TPR",6.51251791236363,10.3389997061538,3.38733182818111,0.00236150315469841,0.00670032150612486,-2.11870475725345,"TPR"
"ACBD7",6.97727091660605,5.23829135846154,3.38377748134019,0.00238241274948108,0.00674771625161939,-2.12715425592125,"ACBD7"
"SYPL1",8.35567966290909,6.27850152,3.38321382450043,0.00238574510969669,0.00675119581747503,-2.12849390487651,"SYPL1"
"DYNC1I2",6.0675666820606,10.8828280069231,3.38207108279742,0.00239251493045943,0.00675843346113056,-2.13120962436104,"DYNC1I2"
"FRK",7.81307722054545,6.86101831576923,3.37664415660554,0.00242492042352832,0.00683793465650472,-2.14410217081415,"FRK"
"RSL1D1",6.50326684375757,6.55207262846154,3.37102113394819,0.00245894602846354,0.00692107485649863,-2.15745267985381,"RSL1D1"
"HMGN2",-1.89311790975758,15.0387692196154,-3.37061287017933,0.00246143444011898,0.00692107485649863,-2.15842168953219,"HMGN2"
"PTBP2",7.00907733206059,12.5507694280769,3.36989620366416,0.00246580850947444,0.00692107485649863,-2.16012258679814,"PTBP2"
"ACTL6A",6.53815741824241,11.7411656942308,3.3694909999978,0.00246828494702212,0.00692107485649863,-2.16108421698752,"ACTL6A"
"AKAP12",-5.34321355178788,12.2369811225,-3.36945703817954,0.00246849261719253,0.00692107485649863,-2.16116481333822,"AKAP12"
"MCM2",7.46464655193938,10.7654238796154,3.3692330119944,0.00246986292019055,0.00692107485649863,-2.16169645277379,"MCM2"
"C2",-7.76067985181819,8.59804093269231,-3.36899240182758,0.00247133548450029,0.00692107485649863,-2.16226743356758,"C2"
"ARL4D",8.55242953945455,10.3132591596154,3.36893965855018,0.00247165839375115,0.00692107485649863,-2.16239259420575,"ARL4D"
"SCFD1",6.07192435145454,10.9476614042308,3.36832080756808,0.00247545023330204,0.00692556552790028,-2.16386108425629,"SCFD1"
"LAMTOR5",6.83116467569695,12.2493111873077,3.36797387363268,0.00247757844376115,0.00692556552790028,-2.16468429129442,"LAMTOR5"
"MGMT",6.59723050466665,11.8392920819231,3.36730966441924,0.00248165788147626,0.00693093136784796,-2.16626024508984,"MGMT"
"YBX1",1.46722894587879,14.0611614634615,3.36656836057041,0.00248621851303972,0.0069376306159517,-2.16801898600265,"YBX1"
"CAPRIN1",6.68441475242424,12.0408633473077,3.36074966950086,0.00252229956617274,0.00703219748727048,-2.18181890841396,"CAPRIN1"
"EIF3E",6.2612395410909,11.2627193823077,3.36032675734351,0.00252494170323067,0.00703345306047503,-2.1828215699966,"EIF3E"
"LRG1",-4.97700430666668,13.7897860415385,-3.35505831042233,0.00255808206466493,0.00711958833088445,-2.19530839821884,"LRG1"
"DRG1",7.40910109278788,6.53532407423077,3.35462042190312,0.0025608554424379,0.00712113094868562,-2.19634592129542,"DRG1"
"UBAP2L",6.17902988654544,11.04611708,3.34706052049793,0.00260919841149044,0.00723894171821905,-2.21425032444969,"UBAP2L"
"GTF2I",-1.65116874163638,15.5213124726923,-3.34693797783173,0.00260998927017122,0.00723894171821905,-2.21454042432307,"GTF2I"
